Artificial Sports Lighting,Discuss Throw Facility,Facility ID,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Oval Track Lanes,Oval Track Length,Pole Vault Facility,Shot Put Facility,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Shared Flag,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Sprint Straight Length,Steeplechase Water Jump,Straight Track Lanes,Track Lanes,Track Length,Track Surface Type,Triple Jump Facility,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Changing Place Toilets,Closure Reason,Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability Notes,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Facility Subtype,Facility Type,Operational Status,Operational Status Notes,Meets Active Places Criteria,Date Opened,Expected Opening Date,Operator Name,Closed Date,Created Date,Last Updated Date,Is Refurbished?,End Month,Start Month,Seasonality Type,Site ID,Timing Type,Year Built,Year Built Estimated?,Year Refurbished,Easting,Northing,Latitude,Longitude,Management Type (Text),Management Type Group (Text),Accessibility Type (Text),Accessibility Type Group (Text)
0,0,2009408,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,18,0,1,1,2013,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-11-14 12:53:00,0,12,1,1,1011295,2,2000,0,,435041,276602,52.38635,-1.486555,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009410,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,1,,480,0,0,,0,0,480,110,1,10,,,18,1,1,0,,0,,1,1,1,1,1,"Parking: 13 bays, Activity Areas: Hoist available in family changing room and poolside. 90% of fitness equipment is IFI standard",1,1,0,0,1,1004,1,3,,1,,,,,,2024-01-12 15:35:52,1,12,1,1,30009883,2,1987,0,2015,338581,389183,53.3959,-2.925114,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009411,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,1,,500,0,0,,3100,0,3600,110,1,8,,,18,1,1,1,2001,0,,1,1,1,1,1,,1,0,0,0,1,1004,1,3,,1,,,,,,2024-04-17 13:19:16,1,12,1,1,1011298,1,1990,0,2012,653022,308148,52.61214,1.736017,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,0,2009412,0,0,,,11,0,0,4,400.0,0,0,,0,0,0,1,,200,0,0,,0,0,200,110,0,6,,,18,0,1,1,2000,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,,,,2024-01-18 13:00:19,1,12,1,1,1011299,2,1970,0,2003,473973,423540,53.70308,-0.8809474,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
0,0,2009415,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2008,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,1990-01-01,,2023-11-13 12:17:20,1,12,1,1,1011302,3,1984,0,2006,433989,572614,55.04688,-1.469602,Not Known,Not Known,Private Use,Private
1,1,2009416,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,1,,250,0,0,,0,0,250,110,1,8,,,18,1,1,1,1998,0,,1,1,1,1,1,,0,0,0,0,1,1004,1,3,,1,,,,,,2024-02-28 10:32:54,1,12,1,1,30010637,2,1985,0,2016,361822,387874,53.38634,-2.575461,Local Authority (in house),Local Authority,Pay and Play,Public Access
0,0,2009422,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,19,0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2011-07-01,,2024-02-13 10:49:21,0,12,1,1,1011309,1,1975,0,,431086,580592,55.11876,-1.514164,Not Known,Not Known,Free Public Access,Public Access
1,1,2009439,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,6,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2023-06-13 13:49:36,0,12,1,1,1008486,2,2003,0,,439565,365144,53.18195,-1.409426,Private Contractor (PPP/PFI),Others,Sports Club / Community Association,Public Access
1,1,2009442,1,1,,,11,1,1,6,400.0,1,1,,1,0,1,1,,500,0,0,,0,0,501,110,1,7,,,18,1,1,1,2000,0,,1,1,1,1,1,"Parking: Designated bays, Finding/Reaching Entrance: Ramps, Reception Area: Lift",1,1,1,1,1,1004,1,3,,1,,,,,,2024-02-29 15:52:51,1,12,1,1,1011329,2,1963,0,2007,380859,394431,53.44631,-2.289656,Sport Club,Others,Sports Club / Community Association,Public Access
1,1,2009445,1,1,,,11,1,1,7,400.0,0,1,,0,0,0,0,,0,0,0,,0,0,0,100,0,7,,,19,1,1,1,2001,0,,1,1,1,1,1,,0,0,0,0,1,1004,1,3,Also a 6 lane sprint track on site. ,1,,,,,,2024-02-20 17:31:54,1,12,1,1,1011332,2,1967,0,2005,378729,389120,53.39849,-2.321361,Sport Club,Others,Pay and Play,Public Access
1,1,2009446,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,6,,,18,1,1,0,,0,,0,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,,,,2024-05-14 09:01:58,1,12,1,1,1011333,2,1995,0,2005,558604,147142,51.20148,0.268848,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009447,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2022,0,,1,1,1,1,1,,0,1,1,1,1,1004,1,3,,1,,,,,,2023-07-19 12:30:22,1,12,1,1,1011334,2,1985,0,2022,529082,171961,51.43196,-0.1444803,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009448,1,1,,,11,1,1,8,400.0,0,1,,1,0,0,1,,196,0,0,,0,0,197,100,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,0,0,1,1,1004,1,3,,1,,,,,,2024-04-29 16:31:50,0,12,1,1,1011335,2,2000,0,,423445,148333,51.2337,-1.665571,Sport Club,Others,Sports Club / Community Association,Public Access
1,0,2009450,0,1,,,18,0,1,8,400.0,1,1,,1,0,0,1,,300,0,0,,0,0,301,110,1,8,,,18,1,1,1,2015,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Abingdon School (Abingdon Sports and Leisure),,,2024-06-05 12:03:26,1,12,1,1,1011337,2,1996,1,2014,449506,199257,51.6899,-1.285206,School/College/University (in house),Education,Pay and Play,Public Access
0,0,2009451,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,4,,,19,0,1,1,2007,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-13 10:20:10,0,12,1,1,1011338,2,1966,0,,439024,555972,54.89697,-1.393065,School/College/University (in house),Education,Private Use,Private
1,1,2009453,1,1,,,11,1,1,7,400.0,0,1,,1,0,0,1,,300,0,0,,0,0,301,110,1,8,,,18,1,1,1,2009,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-03-25 08:32:39,1,12,1,1,1011340,2,1962,0,2011,562976,179758,51.49328,0.346296,Sport Club,Others,Registered Membership use,Public Access
1,1,2009455,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,100,1,10,,,18,1,1,1,2009,0,,1,1,1,1,1,IFI Accredited,1,1,1,1,1,1004,1,4,Temporarily closed due to fire damage,1,,,,,,2024-01-15 08:38:53,1,12,1,1,1011342,2,1988,0,2009,432156,420018,53.67567,-1.5147,Local Authority (in house),Local Authority,Pay and Play,Public Access
0,1,2009456,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,6,,,18,1,1,0,,0,,1,1,1,1,1,,0,1,0,0,1,1004,1,3,,1,,,,,,2024-03-25 08:34:20,1,12,1,1,1011343,1,1987,0,2007,452198,164822,51.38006,-1.251357,Community Organisation,Others,Sports Club / Community Association,Public Access
0,1,2009459,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2023-08-16 11:51:27,1,12,1,1,1011346,2,1974,0,2009,467473,237436,52.03125,-1.017879,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009460,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,100,0,0,,0,0,101,100,1,10,,,18,1,1,1,1999,0,,1,1,1,1,1,Reception Area: Specially designed for wheelchair users,1,1,1,1,1,1004,1,3,,1,,,,,,2024-04-25 10:18:55,0,12,1,1,1011347,2,1987,0,,390967,288075,52.49052,-2.134457,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
0,0,2009461,0,0,,,11,0,0,8,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,4,Not in use.,1,,,,,,2024-05-21 14:48:15,1,12,1,1,1011348,2,1950,0,2004,452173,348463,53.03093,-1.223487,School/College/University (in house),Education,Private Use,Private
1,1,2009463,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,250,0,0,,0,0,251,110,1,8,,,18,1,1,1,2005,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2023-06-07 10:09:01,1,12,1,1,1005843,2,1994,0,2019,369991,312309,52.70762,-2.445588,Local Authority (in house),Local Authority,Pay and Play,Public Access
0,0,2009466,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,1,2009,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-02-26 14:18:19,0,12,1,1,1011353,2,1997,0,,445631,442588,53.87751,-1.307411,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009467,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-08-29 11:03:34,1,12,1,1,1011354,2,1974,0,2005,422673,302420,52.61909,-1.666529,Sport Club,Others,Sports Club / Community Association,Public Access
1,1,2009470,1,1,,,11,1,1,6,400.0,1,1,,1,0,0,1,,100,0,0,,0,0,101,110,0,8,,,18,1,1,1,2005,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-03-07 09:22:33,1,12,1,1,1011357,2,1955,0,2018,540953,174763,51.45431,0.02729728,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009471,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,0,0,,0,,1,0,1,1,1,"Finding/Reaching Entrance: Signposts, Doorways: Low Handles",0,1,0,0,1,1004,1,3,,1,,,,,,2024-03-06 13:29:44,1,12,1,1,1011358,2,1985,0,2017,416078,185360,51.5669,-1.769408,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009473,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2012,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Active Luton,,,2024-02-29 13:02:34,1,12,1,1,1011360,2,1965,0,2010,508616,219501,51.86354,-0.4240064,Trust,Trust,Sports Club / Community Association,Public Access
1,0,2009474,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2011,2,302,1,1,1,1,1,,1,1,1,1,1,1004,1,5,,0,,,,2017-11-01,,2017-11-13 09:56:21,1,12,1,1,1011361,2,1938,0,1989,510389,165676,51.37941,-0.4152105,Sport Club,Others,Sports Club / Community Association,Public Access
0,0,2009476,0,1,,,11,1,1,6,400.0,0,1,,0,0,0,0,,0,0,0,,0,0,0,100,0,8,,,18,1,1,1,2014,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-02-20 10:37:29,1,12,1,1,1011363,2,1982,0,2020,457561,261465,52.24838,-1.158284,Sport Club,Others,Sports Club / Community Association,Public Access
0,0,2009481,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,1,2010,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,,,,2023-07-26 12:17:01,0,12,1,1,1011369,2,1960,0,,339608,392388,53.42483,-2.910286,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009488,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,150,0,0,,0,0,151,100,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,0,0,1,1,1004,1,3,,1,,,Active Nation,,,2023-05-25 15:48:01,0,12,1,1,1011376,2,1990,0,,440817,115791,50.94012,-1.420435,Trust,Trust,Pay and Play,Public Access
1,0,2009491,0,0,,,11,0,0,8,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2014-03-17,,2023-12-12 10:00:55,1,12,1,1,1011379,3,1994,0,2003,472880,260185,52.23506,-0.9342144,Not Known,Not Known,Pay and Play,Public Access
1,1,2009492,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,200,0,0,,0,0,201,110,1,8,,,18,1,1,1,2018,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-05-08 09:59:34,1,12,1,1,1011380,2,1936,0,2018,339448,556764,54.90192,-2.945797,Trust,Trust,Sports Club / Community Association,Public Access
0,0,2009495,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,11,0,1,1,2019,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2024-06-03 12:28:03,1,12,1,1,1011383,2,1978,0,2005,494580,116318,50.93855,-0.6552649,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,0,2009500,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,1,2009,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,4,Out of use since 2016.,1,,,,,,2024-02-29 14:10:50,0,12,1,1,1011388,1,1973,0,,384509,387986,53.3885,-2.23437,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,0,2009501,0,1,,,18,0,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,0,8,,,18,1,1,1,2012,0,,1,1,1,1,1,Changing Facilities: Ramp,1,1,1,1,1,1004,1,3,,1,,,,,,2023-11-01 11:36:28,1,12,1,1,1011389,2,1997,0,2014,391704,321827,52.79396,-2.124455,Trust,Trust,Sports Club / Community Association,Public Access
1,0,2009502,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,1,2005,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,Floodlights currently out of use (2020),1,,,,,,2024-05-29 11:54:14,1,12,1,1,6021771,2,1979,0,2005,354913,124237,51.01573,-2.64411,MOD,Others,Private Use,Private
0,0,2009505,0,0,,,11,0,0,7,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,19,0,1,1,2003,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2014-08-31,,2014-09-09 00:00:00,1,12,1,1,1011393,3,1975,0,2002,424360,552554,54.86718,-1.62199,Not Known,Not Known,Pay and Play,Public Access
1,1,2009508,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,18,1,1,1,2004,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-04-23 10:51:48,0,12,1,1,1011396,2,1995,0,,428246,550473,54.84828,-1.561648,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009511,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2010,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,8 Lane straight,1,,,,,,2023-09-11 09:21:38,1,12,1,1,1011399,2,1988,0,2004,392592,399614,53.49319,-2.113126,Sport Club,Others,Pay and Play,Public Access
1,1,2009512,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,300,0,0,,0,0,301,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-02-29 09:55:40,1,12,1,1,1011400,2,1994,0,2010,526584,222642,51.88798,-0.1620596,Local Authority (in house),Local Authority,Pay and Play,Public Access
0,0,2009513,0,0,,,18,0,1,4,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,110,0,4,,,18,1,1,1,2004,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2023-05-17 12:56:54,1,12,1,1,1207564,2,1985,0,2016,462474,315063,52.72963,-1.076303,School/College/University (in house),Education,Sports Club / Community Association,Public Access
0,0,2009516,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,19,0,0,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2011-12-01,,2012-06-11 00:00:00,0,12,1,1,1011404,3,1950,0,,450667,225709,51.92761,-1.264553,Not Known,Not Known,Sports Club / Community Association,Public Access
0,0,2009518,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,120,0,6,,,19,0,1,0,,0,,1,1,1,1,1,,0,0,0,0,1,1004,1,3,,1,,,,,,2024-06-06 11:48:03,0,12,1,1,1011406,1,1960,0,,505235,302945,52.61411,-0.4471519,MOD,Others,Private Use,Private
1,1,2009522,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,250,0,0,,0,0,251,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-02-02 11:15:46,1,12,1,1,1011410,2,1980,0,2005,379575,305534,52.64717,-2.303307,MOD,Others,Private Use,Private
1,0,2009523,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,1,,0,0,0,,0,0,0,100,0,6,,,18,0,1,1,2007,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2023-08-02 12:39:22,0,12,1,1,1011411,1,2005,0,,455641,233087,51.99346,-1.191032,MOD,Others,Private Use,Private
1,0,2009524,0,0,,,11,0,1,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-06-14 08:12:01,1,12,1,1,1011412,2,1987,0,2007,572723,280422,52.39458,0.537088,MOD,Others,Private Use,Private
1,0,2009525,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,4,,,18,0,1,1,2013,0,,1,0,1,1,0,,1,1,0,0,0,1004,1,3,,1,,,,,,2023-07-13 12:37:18,1,12,1,1,1011413,2,1985,0,2006,521085,275491,52.36412,-0.223119,MOD,Others,Private Use,Private
1,1,2009529,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,150,0,0,,0,0,151,110,1,8,,,18,1,1,1,2015,0,,1,1,1,1,1,,1,0,1,1,1,1004,1,3,,1,,,,,,2024-05-22 09:27:29,1,12,1,1,1011417,2,1955,0,2008,487605,410288,53.5819,-0.678235,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009535,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,0,0,0,1,1004,1,3,,1,,,,,,2024-02-13 14:21:14,1,12,1,1,1011423,1,1985,0,2023,528358,186113,51.5593,-0.1497466,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,0,2009536,0,0,,,11,0,0,5,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,5,,,19,0,1,1,2008,0,,1,1,1,1,1,,0,1,0,0,1,1004,1,3,,1,,,,,,2024-02-16 09:22:11,0,12,1,1,1011424,1,1985,0,,416202,536458,54.72287,-1.749986,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
0,0,2009537,0,1,,,11,0,0,6,400.0,0,1,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,1,2007,0,,1,1,1,1,1,,0,0,0,0,1,1004,1,3,,1,,,,,,2023-07-12 09:59:47,0,12,1,1,1011425,2,1965,0,,442385,519728,54.57102,-1.345921,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009538,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2019,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Par Track Ltd,,,2023-09-19 12:49:29,1,12,1,1,1011426,2,1998,0,2017,207912,53934,50.35389,-4.701655,Community Organisation,Others,Sports Club / Community Association,Public Access
1,1,2009540,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2022,0,,1,0,0,1,1,"Parking: Spaces available close to the track, Finding/Reaching Entrance: Access ramps",1,0,0,0,1,1004,1,3,,1,,,,,,2023-08-24 10:41:03,1,12,1,1,1011428,2,1980,0,2019,540689,167266,51.387,0.02052267,Commercial Management,Commercial,Sports Club / Community Association,Public Access
1,1,2009541,1,1,,,11,1,1,6,400.0,0,1,,1,0,0,1,,177,0,0,,0,0,178,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-05-30 11:03:02,1,12,1,1,1011429,2,1989,0,2006,249410,135965,51.10315,-4.152293,Commercial Management,Commercial,Pay and Play,Public Access
0,1,2009542,1,1,,,18,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,Javelin run-up and throwing cage situated outside oval.,1,,,,,,2023-10-03 10:14:39,0,12,1,1,1011430,2,2007,0,,485863,160860,51.34035,-0.7686947,MOD,Others,Private Use,Private
1,1,2009547,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-01-25 11:29:23,1,12,1,1,1009519,2,2004,0,2009,349049,136245,51.1232,-2.729397,School/College/University (in house),Education,Sports Club / Community Association,Public Access
0,0,2009549,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,0,,0,,1,0,1,1,0,,1,1,0,0,0,1004,1,3,,1,,,,,,2023-08-23 12:36:05,0,12,1,1,1207715,2,1960,0,,400317,293488,52.53926,-1.996752,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,0,2009550,0,0,,,11,0,0,7,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2006,2,101,1,1,1,1,1,,1,1,1,1,1,1004,1,5,,0,,,,2017-04-01,,2018-01-29 09:53:21,1,12,1,1,1011438,2,1992,0,2005,521945,189545,51.59158,-0.2410049,Other,Others,Private Use,Private
1,1,2009553,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,0,1,1,1,1004,1,3,,1,2012-10-01,,,,,2023-08-16 13:28:15,0,12,1,1,1011441,2,2012,0,,546491,185161,51.54633,0.1112558,Commercial Management,Commercial,Pay and Play,Public Access
1,1,2009555,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,7,,,18,1,1,1,2010,0,,1,1,1,1,1,,1,0,0,0,1,1004,1,3,,1,,,,,,2023-06-16 18:25:11,1,12,1,1,1011443,2,1982,0,2011,380723,410172,53.5878,-2.292675,Sport Club,Others,Sports Club / Community Association,Public Access
0,0,2009556,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,4,,,18,0,1,1,2014,0,,1,1,1,1,1,,1,0,0,0,0,1004,1,3,,1,,,,,,2024-03-25 08:38:03,0,12,1,1,1011444,2,1969,0,,382112,423056,53.70364,-2.272432,Trust,Trust,Pay and Play,Public Access
0,0,2009560,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,110,0,8,,,19,0,1,0,,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,Redgra Surface,1,,,,,,2023-10-20 15:14:34,1,12,1,1,1011448,2,1980,0,2009,366520,175773,51.47991,-2.483499,School/College/University (in house),Education,Sports Club / Community Association,Public Access
0,0,2009562,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,1,2013,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2023-06-06 15:50:13,0,12,1,1,1204406,2,1970,0,,428937,517085,54.54821,-1.554183,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009566,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,Also hold a 5 lane 60m indoor track. ,1,,,,,,2023-05-23 16:38:53,1,12,1,1,1011454,2,1986,0,2020,373932,408625,53.5736,-2.395129,Commercial Management,Commercial,Pay and Play,Public Access
0,0,2009569,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-01 13:33:50,0,12,1,1,1011457,2,1998,0,,431752,441109,53.86525,-1.518651,School/College/University (in house),Education,Sports Club / Community Association,Public Access
0,0,2009574,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,18,0,1,1,2006,0,,1,1,1,1,1,,0,0,1,0,1,1004,1,3,,1,,,,,,2023-12-01 12:24:41,1,12,1,1,1011462,1,1975,0,2015,509562,188252,51.5825,-0.4201024,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009575,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,500,0,0,,0,0,501,110,1,8,,,18,1,1,1,2004,0,,1,1,1,1,1,,1,0,1,1,1,1004,1,3,,1,,,,,,2023-06-29 12:19:41,1,12,1,1,1011463,2,1966,0,2021,411783,92714,50.73392,-1.834384,Local Authority (in house),Local Authority,Pay and Play,Public Access
